DATE,YEAR,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,AQI,City
22-02-2025,2025,28.87,36.03,23.04,0,100,Eluru
23-02-2025,2025,29.25,37.14,24.06,0,93,Eluru
24-02-2025,2025,28.03,34.92,22.47,0,105,Eluru
25-02-2025,2025,28.34,35.09,22.59,0,120,Eluru
26-02-2025,2025,28.39,35.03,23.15,0,112,Eluru
27-02-2025,2025,28.24,35.24,22.79,0,116,Eluru
28-02-2025,2025,28.17,35.01,22.68,0,116,Eluru
01-03-2025,2025,28.23,35.85,22.56,0,108,Eluru
02-03-2025,2025,29.21,37.1,22.99,0,92,Eluru
03-03-2025,2025,30.13,38.24,23.43,0,87,Eluru
04-03-2025,2025,30.7,38.96,24.32,0,107,Eluru
05-03-2025,2025,30.71,38.57,24.64,0,95,Eluru
06-03-2025,2025,29.25,38.57,21.57,0,115,Eluru
07-03-2025,2025,28.49,36.71,21.98,0,121,Eluru
08-03-2025,2025,28.64,36.55,22.6,0,114,Eluru
09-03-2025,2025,28.38,35.32,23.34,0,99,Eluru
10-03-2025,2025,28.18,35.14,23.06,0,111,Eluru
11-03-2025,2025,28.35,36.54,22.21,0,96,Eluru
12-03-2025,2025,29.37,38.03,22.29,0,115,Eluru
13-03-2025,2025,30.69,38.97,23.88,0,91,Eluru
14-03-2025,2025,30.7,38.6,25.12,0,91,Eluru
15-03-2025,2025,30.06,37.6,24.61,0,74,Eluru
16-03-2025,2025,29.91,37.81,24.03,0,74,Eluru
17-03-2025,2025,29.49,37.5,23.71,0,84,Eluru
18-03-2025,2025,29.69,38.02,22.97,0,75,Eluru
19-03-2025,2025,29.07,35.97,24.35,0,68,Eluru
20-03-2025,2025,28.69,35.89,23.44,0,73,Eluru
21-03-2025,2025,29,35.97,23.59,0,78,Eluru
22-03-2025,2025,29.08,35.56,23.75,0.04,80,Eluru
23-03-2025,2025,29.61,36.26,24.94,0.13,84,Eluru
24-03-2025,2025,29.63,36.83,24.33,0.12,83,Eluru
25-03-2025,2025,30.23,37.37,24.87,0,89,Eluru
26-03-2025,2025,30.58,37.87,24.84,0.01,91,Eluru
27-03-2025,2025,31.81,39.66,25.62,0,100,Eluru
28-03-2025,2025,31.94,39.84,25.87,0,103,Eluru
29-03-2025,2025,31.88,39.48,26.07,0,110,Eluru
30-03-2025,2025,31.23,38.27,26.76,0,104,Eluru
31-03-2025,2025,30.56,36.67,26.22,0,100,Eluru
01-04-2025,2025,29.45,35.18,25.74,0.04,100,Eluru
02-04-2025,2025,30.23,36.7,25.35,0.41,84,Eluru
03-04-2025,2025,30.15,36.11,25.97,3.03,82,Eluru
04-04-2025,2025,31.26,38.75,25.85,2.07,84,Eluru
05-04-2025,2025,31.58,38.15,27.39,0.44,75,Eluru
06-04-2025,2025,31.61,38.5,26.16,1.93,75,Eluru
07-04-2025,2025,31.84,38.72,26.76,0.25,70,Eluru
08-04-2025,2025,30.9,37.68,26.21,1.21,73,Eluru
09-04-2025,2025,31.08,37.8,26.44,0.61,69,Eluru
10-04-2025,2025,30.74,36.41,26.65,2.48,75,Eluru
11-04-2025,2025,31.45,38.23,26.54,3.11,83,Eluru
12-04-2025,2025,32.72,40.16,27.33,0.29,84,Eluru
13-04-2025,2025,32.02,37.81,27.62,0.89,86,Eluru
14-04-2025,2025,31.67,38.18,26.92,1.64,77,Eluru
15-04-2025,2025,31.31,37.15,27.31,1.8,76,Eluru
16-04-2025,2025,30.73,36.45,26.44,1.96,80,Eluru
17-04-2025,2025,31.42,37.67,26.54,0.07,79,Eluru
18-04-2025,2025,31.73,37.75,27.1,0.01,80,Eluru
19-04-2025,2025,32.33,38.98,27.02,0.05,80,Eluru
20-04-2025,2025,31.9,37.25,28.1,0.14,86,Eluru
21-04-2025,2025,31.51,37.01,27.59,0.09,86,Eluru
22-04-2025,2025,31.77,37.92,27.83,0,85,Eluru
23-04-2025,2025,32.44,39.06,28.41,0,81,Eluru
24-04-2025,2025,32.15,38.58,27.48,0,78,Eluru
25-04-2025,2025,31.77,38.02,27.21,0,87,Eluru
26-04-2025,2025,31.6,38.06,27.34,0.32,80,Eluru
27-04-2025,2025,31.24,37.14,27.06,0.28,66,Eluru
28-04-2025,2025,31.48,37.84,27.11,0.11,65,Eluru
29-04-2025,2025,31.76,38.23,26.97,1.04,61,Eluru
30-04-2025,2025,31.59,37.5,27.55,2.78,64,Eluru
01-05-2025,2025,31.33,36.51,27.54,1.97,74,Eluru
02-05-2025,2025,31.32,36.71,27.25,1.63,72,Eluru
03-05-2025,2025,32.04,38.56,27.62,2.75,78,Eluru
04-05-2025,2025,30.07,34.3,26.53,14.51,78,Eluru
05-05-2025,2025,29.86,35.91,25.88,14.04,82,Eluru
06-05-2025,2025,30.78,36.47,26.72,1.4,83,Eluru
07-05-2025,2025,30.97,36.64,27.03,1.98,83,Eluru
08-05-2025,2025,30.38,35.16,27.11,4.11,90,Eluru
09-05-2025,2025,30.27,35.22,26.89,0.94,94,Eluru
10-05-2025,2025,30.56,36.35,26.34,0.69,89,Eluru
11-05-2025,2025,31.37,37.55,26.79,0.83,91,Eluru
12-05-2025,2025,31.73,37.62,27.31,0.45,93,Eluru
13-05-2025,2025,32.35,38.09,28.68,0.79,95,Eluru
14-05-2025,2025,31.57,35.77,28.48,2.65,96,Eluru
15-05-2025,2025,30.42,32.53,28.72,13.48,90,Eluru
16-05-2025,2025,31.21,35.21,27.86,1.94,85,Eluru
17-05-2025,2025,30.48,33.4,28.33,2.01,85,Eluru
18-05-2025,2025,29.76,32.28,27.86,4.78,81,Eluru
19-05-2025,2025,30.08,33.75,27.85,24.71,69,Eluru
20-05-2025,2025,29.42,31.95,28.01,15.05,66,Eluru
21-05-2025,2025,29.37,32.1,27.48,18.21,61,Eluru
22-05-2025,2025,29.13,31.55,27.34,6.62,73,Eluru
23-05-2025,2025,30.11,34.09,26.8,3.44,70,Eluru
24-05-2025,2025,30.03,33.05,27.86,15.19,64,Eluru
25-05-2025,2025,29.16,31.75,27.39,4.31,62,Eluru
26-05-2025,2025,28.7,30.93,27.36,2.11,59,Eluru
27-05-2025,2025,29.22,32.97,26.14,2.38,69,Eluru
28-05-2025,2025,29.38,33.26,26.34,1.92,71,Eluru
29-05-2025,2025,29.59,33.38,26.46,1.51,72,Eluru
30-05-2025,2025,29.62,33.93,26.58,2.31,77,Eluru
31-05-2025,2025,30.32,34.03,26.94,0.34,82,Eluru
01-06-2025,2025,31.29,36.9,26.37,0,80,Eluru
02-06-2025,2025,31.37,37.14,26.37,0.06,77,Eluru
03-06-2025,2025,31.99,36.93,27.98,0.17,73,Eluru
04-06-2025,2025,31.62,35.93,27.72,0.24,73,Eluru
05-06-2025,2025,32.42,38,28.25,0.34,80,Eluru
06-06-2025,2025,31.4,35.83,28.38,0.6,84,Eluru
07-06-2025,2025,31.47,34.98,28.47,4.19,91,Eluru
08-06-2025,2025,32.12,37.92,27.81,0.39,87,Eluru
09-06-2025,2025,31.19,35.09,28.34,0.56,86,Eluru
10-06-2025,2025,30.76,35.33,27.42,3.64,90,Eluru
11-06-2025,2025,28.9,30.69,27.37,14.35,96,Eluru
12-06-2025,2025,29.55,33.41,26.65,3.32,94,Eluru
13-06-2025,2025,29.51,32.25,27.32,4.72,92,Eluru
14-06-2025,2025,29.29,32.06,27.55,12.52,88,Eluru
15-06-2025,2025,28.2,30.24,26.95,2.46,70,Eluru
16-06-2025,2025,29.26,32.44,26.53,1.82,66,Eluru
17-06-2025,2025,30.4,34.52,26.54,0.87,68,Eluru
18-06-2025,2025,30.86,35.56,27.11,0.2,67,Eluru
19-06-2025,2025,30.81,35.13,27.29,0.05,68,Eluru
20-06-2025,2025,30.56,34.4,27.39,1.73,70,Eluru
21-06-2025,2025,30.99,35.73,27.04,2.42,67,Eluru
22-06-2025,2025,30.1,34.11,26.9,6.41,66,Eluru
23-06-2025,2025,29.99,34.47,26.73,3.38,66,Eluru
24-06-2025,2025,29.4,33.38,26.28,5.89,68,Eluru
25-06-2025,2025,28.84,32.27,26,8.56,69,Eluru
26-06-2025,2025,29.27,33.27,25.72,11.39,68,Eluru
27-06-2025,2025,29.86,34.22,26.28,1.86,68,Eluru
28-06-2025,2025,30.36,34.95,27.1,0.63,67,Eluru
29-06-2025,2025,29.62,33.14,26.75,5.05,68,Eluru
30-06-2025,2025,29.53,34.12,25.78,4.18,63,Eluru
01-07-2025,2025,26.29,27.56,25.23,14.11,66,Eluru
02-07-2025,2025,27.06,30.84,24.8,11.34,65,Eluru
03-07-2025,2025,26.18,26.98,25.32,7.05,65,Eluru
04-07-2025,2025,28.9,33.16,25.47,4.07,62,Eluru
05-07-2025,2025,29.65,34.13,25.72,4.38,63,Eluru
06-07-2025,2025,28.13,30.55,26.23,6.11,65,Eluru
07-07-2025,2025,28.87,33.02,25.96,4.64,65,Eluru
08-07-2025,2025,29.75,34.14,26.11,2.05,69,Eluru
09-07-2025,2025,29.73,34.27,26.37,2.14,69,Eluru
10-07-2025,2025,29.72,34.03,26.12,3.51,72,Eluru
11-07-2025,2025,30.49,35.03,26.39,4.94,73,Eluru
12-07-2025,2025,30.85,35.23,26.77,3.62,73,Eluru
13-07-2025,2025,30.03,33.02,27.16,4.74,71,Eluru
14-07-2025,2025,30.62,34.8,26.93,5.39,71,Eluru
15-07-2025,2025,30.28,34.04,26.64,4.54,68,Eluru
16-07-2025,2025,30.63,34.93,27.29,7.86,68,Eluru
17-07-2025,2025,29.92,34.22,27,7.78,70,Eluru
18-07-2025,2025,29.83,34.58,26.75,10.18,65,Eluru
19-07-2025,2025,30.12,34.69,26.48,6.68,65,Eluru
20-07-2025,2025,30.18,34.29,26.29,16.43,67,Eluru
21-07-2025,2025,25.85,27.64,25.11,143.14,60,Eluru
22-07-2025,2025,26.99,29.59,24.95,10.82,58,Eluru
23-07-2025,2025,27.74,31.33,24.93,13.44,58,Eluru
24-07-2025,2025,25.66,26.62,24.75,14.13,61,Eluru
25-07-2025,2025,25.7,26.77,24.77,13.64,59,Eluru
26-07-2025,2025,26.54,29.49,24.63,3.14,59,Eluru
27-07-2025,2025,27.9,31.62,24.15,3.44,60,Eluru
28-07-2025,2025,28.22,31.9,24.67,0.09,58,Eluru
29-07-2025,2025,28.63,32.65,25.24,1,60,Eluru
30-07-2025,2025,28.41,31.8,25.58,2.9,60,Eluru
31-07-2025,2025,28.93,32.91,25.09,2.04,66,Eluru
01-08-2025,2025,29.33,32.89,25.99,1.59,71,Eluru
02-08-2025,2025,29.53,33.26,25.91,2.49,74,Eluru
03-08-2025,2025,29.55,33.93,26.31,4.17,76,Eluru
04-08-2025,2025,29.15,33.42,26.38,6.21,73,Eluru
05-08-2025,2025,29.04,33.15,26.26,2.06,74,Eluru
06-08-2025,2025,28.97,33.11,25.83,3.94,74,Eluru
07-08-2025,2025,29.3,33.35,26.36,2.96,72,Eluru
08-08-2025,2025,28.87,31.94,26.59,2.59,69,Eluru
09-08-2025,2025,28.98,32.56,26.79,6.11,69,Eluru
10-08-2025,2025,28.06,31.44,25.93,7.54,67,Eluru
11-08-2025,2025,28.51,32.5,24.91,8.64,65,Eluru
12-08-2025,2025,28.58,32.83,25.6,44.14,68,Eluru
13-08-2025,2025,25.96,27.89,24.42,76.1,68,Eluru
14-08-2025,2025,25.24,26.38,24.11,11.48,61,Eluru
15-08-2025,2025,26.88,29.26,24.55,6.55,59,Eluru
16-08-2025,2025,26.42,28.18,24.81,8.55,58,Eluru
17-08-2025,2025,25.24,26.05,24.53,97.58,57,Eluru
18-08-2025,2025,25.21,26.38,24.4,71.51,57,Eluru
19-08-2025,2025,28,30,26,10,59,Eluru
20-08-2025,2025,30,34,26,4,58,Eluru
21-08-2025,2025,29.5,33,26,2,60,Eluru
01-08-2024,2024,28.11,31.55,26.15,4.57,49,Guntur
02-08-2024,2024,28.07,31.61,25.23,1.86,46,Guntur
03-08-2024,2024,29.11,33.35,25.24,0.3,45,Guntur
04-08-2024,2024,29.25,33.93,25.71,0.22,46,Guntur
05-08-2024,2024,29.3,33.03,25.71,1.68,49,Guntur
06-08-2024,2024,27.15,29.04,25.57,41.12,49,Guntur
07-08-2024,2024,26.44,28.03,25.18,13.94,51,Guntur
08-08-2024,2024,27.92,31.33,24.67,5.87,51,Guntur
09-08-2024,2024,28.86,32.79,24.99,0.19,57,Guntur
10-08-2024,2024,27.86,30.57,25.9,12.42,54,Guntur
11-08-2024,2024,28.57,32.46,25.37,3.49,48,Guntur
12-08-2024,2024,29.27,31.98,26.37,0.9,55,Guntur
13-08-2024,2024,29.22,32.48,26.65,0.43,55,Guntur
14-08-2024,2024,28.86,32.03,26.51,0.06,55,Guntur
15-08-2024,2024,28.61,31.72,26.39,0.02,44,Guntur
16-08-2024,2024,28.53,31.9,25.88,0.05,41,Guntur
17-08-2024,2024,28.54,32.27,25.9,0.25,51,Guntur
18-08-2024,2024,28.87,32.32,26.16,0.85,40,Guntur
19-08-2024,2024,28.88,32.22,26.32,2.93,54,Guntur
20-08-2024,2024,28.68,32.04,26.22,4.04,55,Guntur
21-08-2024,2024,28.34,31.99,25.44,2.16,43,Guntur
22-08-2024,2024,28.14,31.48,26.23,7.61,46,Guntur
23-08-2024,2024,27.75,30.74,25.46,11.38,40,Guntur
24-08-2024,2024,27.64,30.79,25.87,2.19,48,Guntur
25-08-2024,2024,28.47,33.69,24.68,1.29,40,Guntur
26-08-2024,2024,28.36,32.53,24.97,0.38,40,Guntur
27-08-2024,2024,27.92,31.82,24.96,1.5,36,Guntur
28-08-2024,2024,26.66,28.42,25.12,0.47,38,Guntur
29-08-2024,2024,26.66,29.56,24.95,10.41,45,Guntur
30-08-2024,2024,26.42,28.93,24.75,52.98,40,Guntur
31-08-2024,2024,26.79,29.05,24.98,96.46,35,Guntur
01-09-2024,2024,27.08,30.5,24.6,55.98,34,Guntur
02-09-2024,2024,26.69,30.25,23.73,2.89,44,Guntur
03-09-2024,2024,27.06,29.52,24.52,10.53,38,Guntur
04-09-2024,2024,27.23,29.83,25.32,16.92,45,Guntur
05-09-2024,2024,27.46,30.38,25.44,7.07,49,Guntur
06-09-2024,2024,27.54,30.9,25.06,11.83,44,Guntur
07-09-2024,2024,26.51,27.92,25.49,9.1,49,Guntur
08-09-2024,2024,25.99,26.87,25.15,27.04,46,Guntur
09-09-2024,2024,26.31,28.7,24.62,2.19,50,Guntur
10-09-2024,2024,27.15,30.63,24.66,0.16,52,Guntur
11-09-2024,2024,27.61,31.28,24.5,0.03,56,Guntur
12-09-2024,2024,27.89,32.14,24.18,0.02,58,Guntur
13-09-2024,2024,27.38,31.35,24.25,0,59,Guntur
14-09-2024,2024,27.28,31.04,23.98,0.01,68,Guntur
15-09-2024,2024,27.28,31.93,23.72,0,68,Guntur
16-09-2024,2024,26.81,31,23.68,0,70,Guntur
17-09-2024,2024,27.58,32.45,23.32,0.27,77,Guntur
18-09-2024,2024,27.97,32.42,23.39,0.01,75,Guntur
19-09-2024,2024,28.01,32.38,23.59,0.21,84,Guntur
20-09-2024,2024,27.58,31,24.92,0.71,74,Guntur
21-09-2024,2024,27.04,31.09,24.09,11.01,76,Guntur
22-09-2024,2024,27.43,29.89,25.07,0.94,74,Guntur
23-09-2024,2024,27.53,31.08,24.49,3.73,71,Guntur
24-09-2024,2024,27.84,31.02,25.55,12.22,68,Guntur
25-09-2024,2024,27.56,29.88,25.9,16.21,61,Guntur
26-09-2024,2024,27.2,30.61,24.97,4.35,57,Guntur
27-09-2024,2024,27.42,31.15,25.4,3.39,52,Guntur
28-09-2024,2024,27.64,30.82,25.2,1.41,63,Guntur
29-09-2024,2024,27.78,31.36,24.81,0.09,49,Guntur
30-09-2024,2024,27.97,31.76,24.58,0.03,45,Guntur
01-10-2024,2024,28.13,32.48,24.18,0.01,59,Guntur
02-10-2024,2024,28.65,32.53,24.6,4.44,58,Guntur
03-10-2024,2024,28.43,31.42,26.08,3.52,63,Guntur
04-10-2024,2024,28.87,32.03,25.47,0.26,71,Guntur
05-10-2024,2024,28.2,30.81,24.83,0.27,82,Guntur
06-10-2024,2024,28.21,31.82,25.54,5.31,85,Guntur
07-10-2024,2024,27.01,30.5,24.36,5.84,72,Guntur
08-10-2024,2024,26.68,30.05,24.07,2.2,64,Guntur
09-10-2024,2024,26.99,30.3,24.56,2.39,54,Guntur
10-10-2024,2024,26.72,29.34,24.86,10.36,54,Guntur
11-10-2024,2024,26.91,29.79,24.96,14.73,59,Guntur
12-10-2024,2024,27.1,30.25,25.15,10.67,67,Guntur
13-10-2024,2024,27.35,30.9,24.66,3.39,61,Guntur
14-10-2024,2024,25.98,27.78,25,23.39,64,Guntur
15-10-2024,2024,26.91,29.52,25.15,9.66,70,Guntur
16-10-2024,2024,27.03,29.5,24.98,9.21,53,Guntur
17-10-2024,2024,27.64,30.05,25.86,5.65,51,Guntur
18-10-2024,2024,27.86,30.91,25.89,3.38,41,Guntur
19-10-2024,2024,27.21,29.61,25.59,9.98,42,Guntur
20-10-2024,2024,26.99,29.76,25.02,6.62,40,Guntur
21-10-2024,2024,26.97,30.61,24.01,4.37,81,Guntur
22-10-2024,2024,27.32,30.9,24.2,0.63,108,Guntur
23-10-2024,2024,26.35,30.15,23.6,0.01,116,Guntur
24-10-2024,2024,25.54,30.54,21.62,0,116,Guntur
25-10-2024,2024,25.48,30.56,20.89,0,117,Guntur
26-10-2024,2024,26.58,30.76,23.62,0.03,79,Guntur
27-10-2024,2024,26.58,30.83,22.8,0.01,67,Guntur
28-10-2024,2024,26.68,31.06,21.57,0,78,Guntur
29-10-2024,2024,27.45,31.67,23.87,0.04,99,Guntur
30-10-2024,2024,26.88,31.08,24.08,7.55,121,Guntur
31-10-2024,2024,26.4,30.65,23.21,0.87,106,Guntur
01-11-2024,2024,26.82,30.9,23.07,0.14,131,Guntur
02-11-2024,2024,26.78,31.39,22.62,0.76,118,Guntur
03-11-2024,2024,26.17,30.12,22.95,1.31,96,Guntur
04-11-2024,2024,26.16,29.9,23.13,0.02,100,Guntur
05-11-2024,2024,25.39,30.12,21.51,0,116,Guntur
06-11-2024,2024,25.26,30.36,21.11,0.03,125,Guntur
07-11-2024,2024,25.87,30.21,21.72,0.01,93,Guntur
08-11-2024,2024,25.96,30.23,22.56,0,95,Guntur
09-11-2024,2024,25.51,29.93,21.63,0,105,Guntur
10-11-2024,2024,25.04,29.93,21.42,0,115,Guntur
11-11-2024,2024,24.13,29.27,19.47,0.13,107,Guntur
12-11-2024,2024,25.68,30.24,22.5,1.48,84,Guntur
13-11-2024,2024,26.44,30.35,23.88,3.46,77,Guntur
14-11-2024,2024,26.2,29.66,23.58,1.53,79,Guntur
15-11-2024,2024,25.99,29.26,23.83,0.25,86,Guntur
16-11-2024,2024,26.08,30.24,23.07,0,96,Guntur
17-11-2024,2024,24.99,28.53,22.58,0,141,Guntur
18-11-2024,2024,23.62,28.54,20.08,0,155,Guntur
19-11-2024,2024,22.74,27.81,18.36,0,140,Guntur
20-11-2024,2024,22.92,28.08,17.77,0,124,Guntur
21-11-2024,2024,23.05,28.17,17.87,0,122,Guntur
22-11-2024,2024,22.99,27.95,18.01,0,124,Guntur
23-11-2024,2024,23.5,29.14,17.94,0,131,Guntur
24-11-2024,2024,23.59,28.94,18.72,0,118,Guntur
25-11-2024,2024,23.12,28.42,19.32,0,123,Guntur
26-11-2024,2024,23.1,28.17,19.45,0.02,127,Guntur
27-11-2024,2024,22.43,27.51,19.05,0,116,Guntur
28-11-2024,2024,23.07,29.1,17.47,0,123,Guntur
29-11-2024,2024,24.55,29.22,21.02,1.23,121,Guntur
30-11-2024,2024,25.27,28.63,23.4,4.47,84,Guntur
01-12-2024,2024,25.56,29.08,23.88,3.56,80,Guntur
02-12-2024,2024,26.14,30.18,23.88,2.06,82,Guntur
03-12-2024,2024,26.22,30.39,23.57,1.38,81,Guntur
04-12-2024,2024,25.89,29.8,23.49,0.43,79,Guntur
05-12-2024,2024,25.65,29.54,22.9,1.24,75,Guntur
06-12-2024,2024,26.04,30.95,22.35,0.07,81,Guntur
07-12-2024,2024,25.9,31.12,22.56,0,72,Guntur
08-12-2024,2024,25.72,30.91,21.67,0,79,Guntur
09-12-2024,2024,25.69,30.3,22.22,0,95,Guntur
10-12-2024,2024,25.99,31.31,21.4,0,116,Guntur
11-12-2024,2024,24.89,30,21.15,0.05,114,Guntur
12-12-2024,2024,24.23,28.63,20.97,0.01,107,Guntur
13-12-2024,2024,23.3,28.19,19.87,0,127,Guntur
14-12-2024,2024,22.15,28.93,17.56,0,128,Guntur
15-12-2024,2024,21.4,28.46,15.3,0,130,Guntur
16-12-2024,2024,21.19,28.8,14.56,0,126,Guntur
17-12-2024,2024,21.74,28.44,15.27,1.22,129,Guntur
18-12-2024,2024,23.93,28.27,20.29,0.16,121,Guntur
19-12-2024,2024,25.5,31.05,21.79,0.28,106,Guntur
20-12-2024,2024,25.97,30.8,22.88,0.6,92,Guntur
21-12-2024,2024,26.17,31.37,22.56,0.18,85,Guntur
22-12-2024,2024,25.43,31.7,21.06,0.02,81,Guntur
23-12-2024,2024,24.67,30.95,19.72,1.09,84,Guntur
24-12-2024,2024,23.02,26.27,21.11,2.92,77,Guntur
25-12-2024,2024,25.2,31.43,21.06,2.46,78,Guntur
26-12-2024,2024,25.54,31.02,21.93,1.11,94,Guntur
27-12-2024,2024,24.51,31.06,20.16,0.09,112,Guntur
28-12-2024,2024,24.56,31.5,19.77,0,146,Guntur
29-12-2024,2024,24.27,32.07,18.63,0,130,Guntur
30-12-2024,2024,24.56,32.21,18.25,0,122,Guntur
31-12-2024,2024,24.82,31.45,19.53,0,149,Guntur
01-01-2025,2025,24.55,31.45,19.48,0,123,Guntur
02-01-2025,2025,23.36,30.67,18.15,0,115,Guntur
03-01-2025,2025,22.66,30.46,17.09,0,138,Guntur
04-01-2025,2025,22.47,30.05,16.78,0,138,Guntur
05-01-2025,2025,23.09,30.03,18.48,0,151,Guntur
06-01-2025,2025,23.32,30.68,18.41,0,145,Guntur
07-01-2025,2025,23.86,31.01,19,0,145,Guntur
08-01-2025,2025,23.31,30.28,18.37,0,143,Guntur
09-01-2025,2025,22.84,30.18,17.37,0,124,Guntur
10-01-2025,2025,22.56,30.15,16.81,0,138,Guntur
11-01-2025,2025,22.66,30.69,16.56,0,108,Guntur
12-01-2025,2025,24.02,31.55,18.6,0,112,Guntur
13-01-2025,2025,24.41,31.95,18.71,0,114,Guntur
14-01-2025,2025,24.4,31.9,18.45,0,89,Guntur
15-01-2025,2025,24.45,31.11,19.47,0,89,Guntur
16-01-2025,2025,24.32,30.79,19.6,0,118,Guntur
17-01-2025,2025,24.1,31.04,19.73,0,130,Guntur
18-01-2025,2025,23.23,31.08,17.18,0,115,Guntur
19-01-2025,2025,24.02,32.86,17.53,0,112,Guntur
20-01-2025,2025,23.77,32.39,17.31,0,117,Guntur
21-01-2025,2025,23.86,33.2,17.5,0,117,Guntur
22-01-2025,2025,23.82,32.99,17.19,0,119,Guntur
23-01-2025,2025,24.38,33.2,18.76,0,115,Guntur
24-01-2025,2025,24.24,33.42,18.24,0,130,Guntur
25-01-2025,2025,24.68,33.75,18.53,0,92,Guntur
26-01-2025,2025,24.96,33.56,18.77,0,103,Guntur
27-01-2025,2025,25.35,33.53,19.07,0,95,Guntur
28-01-2025,2025,25.4,33.36,19.38,0,117,Guntur
29-01-2025,2025,25.29,33.54,19.1,0,117,Guntur
30-01-2025,2025,25.16,33.61,19.89,0,112,Guntur
31-01-2025,2025,25.3,34.5,18.49,0,95,Guntur
01-02-2025,2025,26.12,35.06,19.61,0,93,Guntur
02-02-2025,2025,26.14,35.47,19.14,0,86,Guntur
03-02-2025,2025,26.61,36.68,18.76,0,89,Guntur
04-02-2025,2025,27.4,37.03,19.56,0,92,Guntur
05-02-2025,2025,28.23,37.14,21.94,0,99,Guntur
06-02-2025,2025,28.16,36.66,21.55,0,106,Guntur
07-02-2025,2025,28.04,36.69,20.64,0,106,Guntur
08-02-2025,2025,28.06,36.38,21.57,0,103,Guntur
09-02-2025,2025,27.86,35.98,22.37,0,115,Guntur
10-02-2025,2025,27.31,35.64,21.76,0,131,Guntur
11-02-2025,2025,27.12,36.43,20.24,0,105,Guntur
12-02-2025,2025,27.62,37.34,20.59,0,105,Guntur
13-02-2025,2025,28.1,38.38,19.75,0,92,Guntur
14-02-2025,2025,27.66,37.66,18.65,0,90,Guntur
15-02-2025,2025,27.09,38.01,17.34,0,82,Guntur
16-02-2025,2025,27.94,37.12,20.78,0,91,Guntur
17-02-2025,2025,28.09,36.77,21,0,96,Guntur
18-02-2025,2025,28.37,37.13,21.16,0,103,Guntur
19-02-2025,2025,28.65,37.64,21.12,0,118,Guntur
20-02-2025,2025,28.66,36.97,21.99,0,116,Guntur
21-02-2025,2025,28.8,36.92,22.14,0,90,Guntur
22-02-2025,2025,29.24,37.91,21.75,0,89,Guntur
23-02-2025,2025,29.12,38.61,22.14,0,84,Guntur
24-02-2025,2025,28.33,36.89,21.16,0,87,Guntur
25-02-2025,2025,28.74,37.12,21.56,0,89,Guntur
26-02-2025,2025,28.8,36.75,22,0,88,Guntur
27-02-2025,2025,28.65,37.03,21.81,0,96,Guntur
28-02-2025,2025,28.69,37.05,21.91,0,96,Guntur
01-03-2025,2025,28.85,37.9,21.8,0,89,Guntur
02-03-2025,2025,29.77,39.2,21.7,0,82,Guntur
03-03-2025,2025,30.72,40.31,22.21,0,77,Guntur
04-03-2025,2025,31.43,41.36,23.51,0,88,Guntur
05-03-2025,2025,31.2,40.6,23.19,0,93,Guntur
06-03-2025,2025,28.84,39.36,19.86,0,97,Guntur
07-03-2025,2025,28.64,38.65,20.48,0,100,Guntur
08-03-2025,2025,29.08,39.37,20.31,0,93,Guntur
09-03-2025,2025,28.91,37.73,22.14,0,116,Guntur
10-03-2025,2025,28.64,37.27,21.9,0,108,Guntur
11-03-2025,2025,28.85,38.83,21.21,0,88,Guntur
12-03-2025,2025,29.98,40.08,21.2,0,87,Guntur
13-03-2025,2025,31.48,41.24,22.8,0,97,Guntur
14-03-2025,2025,31.75,41.43,24.52,0,107,Guntur
15-03-2025,2025,31.1,40.34,23.9,0,109,Guntur
16-03-2025,2025,30.53,40.32,22.89,0,109,Guntur
17-03-2025,2025,30.15,40.37,22.36,0,96,Guntur
18-03-2025,2025,30.53,40.75,22.03,0.04,82,Guntur
19-03-2025,2025,29.83,38.71,23.71,0.05,78,Guntur
20-03-2025,2025,29.33,38.4,22.75,0.03,74,Guntur
21-03-2025,2025,29.67,38.38,22.7,0,83,Guntur
22-03-2025,2025,29.75,37.67,23.57,0.02,86,Guntur
23-03-2025,2025,30.25,38.45,24.62,0.22,87,Guntur
24-03-2025,2025,30.53,39.38,23.49,0.17,80,Guntur
25-03-2025,2025,31.27,39.87,24.18,0.01,93,Guntur
26-03-2025,2025,31.58,40.31,24.07,0,85,Guntur
27-03-2025,2025,32.73,41.86,24.8,0,96,Guntur
28-03-2025,2025,33.15,42.73,24.99,0,95,Guntur
29-03-2025,2025,33.18,42.15,25.62,0,95,Guntur
30-03-2025,2025,32.14,40.92,25.96,0,93,Guntur
31-03-2025,2025,31.44,39.24,25.92,0,90,Guntur
01-04-2025,2025,30,37.46,25.19,0.01,89,Guntur
02-04-2025,2025,30.76,38.85,24.46,0.11,82,Guntur
03-04-2025,2025,31.03,38.63,25.38,4.53,75,Guntur
04-04-2025,2025,31.43,39.13,25.59,3.91,81,Guntur
05-04-2025,2025,31.98,39.56,26.26,0.1,78,Guntur
06-04-2025,2025,32.36,40.36,25.61,0.41,73,Guntur
07-04-2025,2025,32.88,41.25,26.21,0.06,73,Guntur
08-04-2025,2025,31.97,40.47,25.79,1.22,83,Guntur
09-04-2025,2025,31.92,39.76,26.28,0.58,76,Guntur
